Date,p_low_vol,p_med_vol,p_high_vol
2015-09-18,1.4026490760259972e-19,0.01656959100898305,0.9834304089907927
2015-09-21,2.154894595211276e-15,0.20631520901533026,0.793684790986691
2015-09-22,2.3437457081583502e-14,0.4962709135351968,0.5037290864671278
2015-09-23,6.468141463496785e-12,0.8335236107168571,0.16647638927712435
2015-09-24,1.3274223025205833e-10,0.9662764381072738,0.03372356176263193
2015-09-25,8.147885102922151e-10,0.9909188359670167,0.009081163220633091
2015-09-28,2.4113686604148013e-14,0.9937128513356648,0.006287148665780163
2015-09-29,1.692086730095757e-10,0.9988834758138121,0.0011165240202983327
2015-09-30,2.60982113833614e-10,0.9997406274258007,0.0002593723118639274
2015-10-01,1.932203778765516e-09,0.9999559850412718,4.401302871682399e-05
2015-10-02,9.850835560720483e-10,0.9999688809442816,3.1118068523427407e-05
2015-10-05,1.3991406392154681e-09,0.9999697760924424,3.0222506541352e-05
2015-10-06,9.061545639145604e-09,0.9999854878076637,1.4503132604864223e-05
2015-10-07,4.8303055977637355e-08,0.9999877157706215,1.2235925263926389e-05
2015-10-08,9.197492300633219e-08,0.9999881933368989,1.1714686266821086e-05
2015-10-09,1.7453657895302697e-07,0.9999903003151517,9.52514658926983e-06
2015-10-12,3.981644440840696e-07,0.9999907389275463,8.862907121551075e-06
2015-10-13,2.5784696514101245e-07,0.9999900464376574,9.695715277603241e-06
2015-10-14,4.9593527523754e-07,0.9999902590172177,9.245050967121496e-06
2015-10-15,5.856086640265135e-07,0.9999857019796669,1.371240873842954e-05
2015-10-16,4.42116207954316e-06,0.9999876619219221,7.916915552598775e-06
2015-10-19,6.593786408468156e-06,0.9999863700924211,7.036122189423428e-06
2015-10-20,2.331419671896702e-05,0.9999699819230833,6.703882664424014e-06
2015-10-21,0.0002101900461308779,0.9997824771272725,7.332823525393709e-06
2015-10-22,0.006022370841645445,0.993966410997401,1.1218162408304075e-05
2015-10-23,0.12283563107942408,0.8771611772141042,3.1917100779755286e-06
2015-10-26,0.6147911189141552,0.3852082056121946,6.754734985669216e-07
2015-10-27,0.8944934483358017,0.10550643460351529,1.1705794851404296e-07
2015-10-28,0.9814235048499574,0.018576471874763786,2.32738178219831e-08
2015-10-29,0.9979498149560747,0.00205018321547237,1.8284216034596729e-09
2015-10-30,0.999705178759477,0.0002948210693612506,1.6956899720697736e-10
2015-11-02,0.9999435127049172,5.648727523417457e-05,2.004360569336739e-11
2015-11-03,0.9999816302383955,1.8369756249755e-05,2.0089234121345233e-12
2015-11-04,0.9999750023921818,2.4997610738587224e-05,6.998832306003827e-13
2015-11-05,0.9999792899796341,2.0710020331523022e-05,1.096001141552963e-12
2015-11-06,0.9999736265002828,2.6373495736676095e-05,4.2314487473409195e-12
2015-11-09,0.9998822066741997,0.000117793322257165,6.817851106276427e-12
2015-11-10,0.9999567957731476,4.320417388564854e-05,4.99694802131308e-11
2015-11-11,0.9998056048440751,0.0001943950113159517,1.462409663784323e-10
2015-11-12,0.9987624306097468,0.0012375682096470442,1.1806231190880719e-09
2015-11-13,0.998964163184156,0.001035834654786566,2.1593670330824864e-09
2015-11-16,0.999597547367388,0.0004024515131667403,1.1167953487050722e-09
2015-11-17,0.9998601232921346,0.0001398765049677016,2.0417257937808642e-10
2015-11-18,0.9998224710947731,0.00017752880352137767,1.0269698593061664e-10
2015-11-19,0.9999328082286525,6.719175678770539e-05,1.7416596919617363e-11
2015-11-20,0.9999641678240305,3.583217194660886e-05,6.639328309512777e-12
2015-11-23,0.9999588204848582,4.117951010781147e-05,3.033419937522696e-12
2015-11-24,0.9999669920862148,3.3007908034027124e-05,2.539891751445684e-12
2015-11-25,0.9999722668861424,2.773311085501724e-05,1.8292289348883627e-12
2015-11-27,0.9999730451958736,2.695479691340728e-05,3.728300784829038e-12
2015-11-30,0.9999285678543773,7.143212336182218e-05,2.4115829975593167e-11
2015-12-01,0.9996561289427058,0.00034387052916631767,5.304194397313874e-10
2015-12-02,0.9955572416067278,0.004442755174510746,3.2173496770160742e-09
2015-12-03,0.9847656530641357,0.01523429877396757,4.816322263216059e-08
2015-12-04,0.9788724122357224,0.02112728846769047,2.9929535212932866e-07
2015-12-07,0.971191464916639,0.028808395051453623,1.400310219008357e-07
2015-12-08,0.9524373903799133,0.047562422765076516,1.8685161293359567e-07
2015-12-09,0.9125167615834442,0.08748292559298043,3.128263973579255e-07
2015-12-10,0.8541812541861039,0.14581817019513002,5.756155419418509e-07
2015-12-11,0.4957971720738968,0.5042008544718835,1.9734519418196114e-06
2015-12-14,0.5030591164452117,0.4969376408458958,3.2427104302281088e-06
2015-12-15,0.4740620506893541,0.5259333205567999,4.628755666560264e-06
2015-12-16,0.3282237468528593,0.6717700961472753,6.156997919396133e-06
2015-12-17,0.026234466735092294,0.9737584975643558,7.035697898138859e-06
2015-12-18,0.001473519666463291,0.9985143048123558,1.2175517997163681e-05
2015-12-21,0.002241529827345034,0.9977514761754985,6.9939951830500184e-06
2015-12-22,0.001756144081524341,0.9982368436400181,7.012278368400419e-06
2015-12-23,0.0008030239011901039,0.9991887398189557,8.236276534332887e-06
2015-12-24,0.0002939163444443141,0.9997002362597389,5.8473946960270605e-06
2015-12-28,0.00012105895383218898,0.9998729541204473,5.986924068565612e-06
2015-12-29,8.830666582999896e-05,0.9999039556128633,7.737722251869298e-06
2015-12-30,1.6674826436050575e-05,0.9999760211104399,7.304059846165232e-06
2015-12-31,4.939674823791938e-06,0.9999862920806699,8.768242814798199e-06
2016-01-04,1.2243708802237386e-06,0.9999872945561464,1.1481070280768707e-05
2016-01-05,5.032403289321249e-05,0.9999429555000594,6.720466766437409e-06
2016-01-06,1.9044658684429658e-06,0.9999853828607796,1.2712675505420978e-05
2016-01-07,2.172398853921416e-09,0.9999566328060274,4.3365020627605935e-05
2016-01-08,3.484316286296768e-07,0.9999853275133807,1.4324055763812061e-05
2016-01-11,2.2030102322638213e-06,0.9999892643821674,8.532604170671506e-06
2016-01-12,2.7200585272016853e-06,0.9999842344483519,1.3045491306334649e-05
2016-01-13,8.607219746359741e-11,0.999923366431829,7.663348012768331e-05
2016-01-14,1.3516078390264575e-07,0.9999670465886156,3.28182472474263e-05
2016-01-15,8.076465692069988e-11,0.9999362061547904,6.379376496690107e-05
2016-01-19,4.210283635573844e-08,0.9999818453336022,1.811256086278546e-05
2016-01-20,1.219909327750517e-09,0.9999746519617808,2.534682007513297e-05
2016-01-21,1.7585836842912896e-08,0.9999821923905399,1.7790025818378466e-05
2016-01-22,8.000147287437488e-10,0.9999543155458136,4.5683655912342855e-05
2016-01-25,2.5329411335368796e-11,0.9999410888886022,5.8911083700728164e-05
2016-01-26,2.567805136046526e-10,0.9999527995322122,4.72002137110083e-05
2016-01-27,7.192421738915378e-12,0.9999283813339939,7.161865696546413e-05
2016-01-28,4.069021324457965e-11,0.999914307202951,8.569275827853201e-05
2016-01-29,4.0420478641624544e-13,0.9997226266494388,0.00027737334747227467
2016-02-01,1.720240233542425e-12,0.9996755650488349,0.00032443494673227907
2016-02-02,3.645000268833648e-15,0.9993756702981219,0.0006243297013764196
2016-02-03,7.465799946079473e-13,0.9995560340249859,0.00044396597274263947
2016-02-04,5.393217557548595e-13,0.9995017365538706,0.0004982634429931516
2016-02-05,1.9263557862983467e-15,0.9991568436382186,0.0008431563635571762
2016-02-08,2.0103313838757983e-14,0.9993507726869895,0.0006492273164189991
2016-02-09,6.298429704192541e-13,0.9996825381979006,0.0003174618033117816
2016-02-10,4.995774502815818e-13,0.9997811566399616,0.0002188433577825562
2016-02-11,5.726849869487455e-14,0.9997629123708598,0.00023708763152287574
2016-02-12,2.7030469401832525e-13,0.9997959051679846,0.00020409483409206488
2016-02-16,1.630267542676589e-12,0.9998693982287513,0.0001306017697393498
2016-02-17,3.687972078201539e-12,0.9999061191971431,9.388079944335563e-05
2016-02-18,1.2916411887930028e-11,0.9999444463908014,5.555359519058873e-05
2016-02-19,7.215183422906503e-11,0.9999619146014445,3.8085325100619384e-05
2016-02-22,2.2536754572091235e-10,0.9999615053808781,3.849439223333201e-05
2016-02-23,4.0848508322731474e-11,0.9999559760049302,4.402395397620715e-05
2016-02-24,3.056311475017968e-09,0.9999794753526603,2.0521587467082825e-05
2016-02-25,7.291752687359465e-09,0.9999806412434099,1.935146385428342e-05
2016-02-26,1.1558702279462282e-08,0.9999844234674926,1.5564972295173954e-05
2016-02-29,1.4684077981036565e-08,0.9999828639860732,1.712133089466615e-05
2016-03-01,5.0247648103207075e-09,0.9999618495859656,3.814538951876922e-05
2016-03-02,2.6506090191938386e-07,0.9999878130344328,1.1921906520297613e-05
2016-03-03,6.160657930908899e-07,0.999990096233817,9.287701722394003e-06
2016-03-04,1.3177660829703702e-06,0.999990241664228,8.440570888613223e-06
2016-03-07,7.238701909742831e-06,0.9999855748050301,7.186493256002236e-06
2016-03-08,3.9935132395974293e-05,0.9999508456897583,9.219176645502343e-06
2016-03-09,0.00621120092543117,0.9937824804619206,6.318611312652807e-06
2016-03-10,0.04450755740592039,0.9554876431585535,4.7994336103997385e-06
2016-03-11,0.18857139573723006,0.8114241733742504,4.4308917004842565e-06
2016-03-14,0.6129450269341793,0.38705430483197656,6.68236083569493e-07
2016-03-15,0.8848593709992003,0.1151405304357205,9.856855832713179e-08
2016-03-16,0.9828190967834846,0.017180888462392956,1.4751471616164354e-08
2016-03-17,0.9979058323536908,0.002094166072957467,1.5704431656168643e-09
2016-03-18,0.9997596605032182,0.00024033937270919354,1.2416924321912056e-10
2016-03-21,0.9999523930801083,4.760691133287784e-05,1.0355302264023326e-11
2016-03-22,0.9999732627193385,2.673727664879284e-05,4.584938838559922e-12
2016-03-23,0.9999369351158471,6.306488279622157e-05,2.46827408366374e-12
2016-03-24,0.999972473313908,2.7526686660622663e-05,2.858951479079393e-12
2016-03-28,0.9999745092693274,2.549072662089978e-05,1.6679903966619923e-12
2016-03-29,0.999969365493545,3.063450627764036e-05,1.8858243869243048e-12
2016-03-30,0.9999825854235723,1.7414570955424205e-05,2.7154983624997635e-12
2016-03-31,0.9999755065089821,2.449348859262548e-05,2.031241645326387e-12
2016-04-01,0.9999719319467788,2.806804428444218e-05,8.77031484615384e-12
2016-04-04,0.9999452285349253,5.477143428772308e-05,3.140023294837102e-11
2016-04-05,0.9997976703712476,0.0002023295279315406,1.0424183885904461e-10
2016-04-06,0.9998509074262205,0.0001490914868034868,1.088321032221116e-09
2016-04-07,0.9995458891672883,0.0004541106478018532,1.8654371150283297e-10
2016-04-08,0.9999052121818022,9.478770540323284e-05,1.1100979605153537e-10
2016-04-11,0.9999508322371741,4.9167734164627474e-05,2.9466688799575344e-11
2016-04-12,0.9999507198946428,4.9280077062572567e-05,2.6980979889990026e-11
2016-04-13,0.9999460376647312,5.396231611725707e-05,2.0286518654027775e-11
2016-04-14,0.9999610332040694,3.896678812728164e-05,9.046962306381222e-12
2016-04-15,0.9999646065268227,3.539347068811442e-05,5.2984689025015964e-12
2016-04-18,0.9999691943246246,3.080566717873489e-05,4.935868067772008e-12
2016-04-19,0.9999737142751243,2.6285721118483113e-05,3.130439296153796e-12
2016-04-20,0.9999728797159679,2.712028096155144e-05,4.036426088729599e-12
2016-04-21,0.9999537723114044,4.622768244526444e-05,3.532427928878373e-12
2016-04-22,0.9999738150153903,2.6184981220719014e-05,3.917397424215923e-12
2016-04-25,0.9999729246801675,2.7075317299505027e-05,1.686619726561946e-12
2016-04-26,0.9999803126384758,1.968735705047913e-05,1.646866269562961e-12
2016-04-27,0.9999793099226211,2.069007171956606e-05,4.106060093443468e-12
2016-04-28,0.9999238555716435,7.614442254080906e-05,5.1129534899920495e-12
2016-04-29,0.9999627943334642,3.720566076100272e-05,5.773573856491015e-12
2016-05-02,0.9999774273020371,2.2572688628077704e-05,6.425457093006484e-12
2016-05-03,0.9999441734484524,5.582654951467472e-05,2.8421585483558295e-12
2016-05-04,0.9999744171071259,2.5582889597659487e-05,1.4319401060733048e-12
2016-05-05,0.9999898162796076,1.018372017385836e-05,3.445585855290312e-13
2016-05-06,0.9999910391089946,8.96089011924836e-06,1.4252925758861337e-13
2016-05-09,0.9999908563313179,9.143671664322834e-06,2.747863765051656e-13
2016-05-10,0.9999766810241889,2.3318971713023037e-05,1.7104484912021066e-12
2016-05-11,0.9999646438802677,3.535612098401887e-05,9.759834926303463e-13
2016-05-12,0.9999883345324753,1.1665463671625372e-05,1.5810070717806143e-12
2016-05-13,0.999962197676386,3.780231958343647e-05,9.522740383871628e-13
2016-05-16,0.9999750956312522,2.490436381195034e-05,6.9700576099240474e-12
2016-05-17,0.9999346678765664,6.533211867402218e-05,2.428996790963695e-12
2016-05-18,0.9999762335269514,2.3766468664237704e-05,3.2687538078580053e-12
2016-05-19,0.999966799890881,3.32001071646448e-05,1.7669199516224304e-12
2016-05-20,0.9999647371110966,3.526288737287862e-05,4.578827475542967e-12
2016-05-23,0.9999452806497565,5.4719340257326874e-05,1.1918645673170727e-11
2016-05-24,0.999851735998204,0.00014826395575747822,4.3929257933381577e-11
2016-05-25,0.9998953392481559,0.00010466070760638424,4.493938752865985e-11
2016-05-26,0.9999145538731847,8.54461020847558e-05,2.2872310091481923e-11
2016-05-27,0.9999243218014405,7.567817939974741e-05,2.1690656721382734e-11
2016-05-31,0.9999168292225292,8.317076137028202e-05,1.372526518751018e-11
2016-06-01,0.9999416102094917,5.8389776763883086e-05,1.1717706771467714e-11
2016-06-02,0.9999491079505936,5.089203615416637e-05,1.0145929374242812e-11
2016-06-03,0.9999367139989134,6.328599169115162e-05,7.511574855989165e-12
2016-06-06,0.9999504213113778,4.9578681369514635e-05,7.922542045865838e-12
2016-06-07,0.9999576850244893,4.2314971432937606e-05,4.104396762256539e-12
2016-06-08,0.999966031881141,3.3968113271070946e-05,3.772765305530421e-12
2016-06-09,0.9999641101859613,3.588980851298731e-05,8.920600328332659e-12
2016-06-10,0.9998797657063405,0.00012023428097815375,1.5795552887674144e-11
2016-06-13,0.9999159135980145,8.408638660362583e-05,1.4849338450796317e-11
2016-06-14,0.999968207852064,3.1792140793253016e-05,3.879942967592341e-12
2016-06-15,0.999978630413402,2.1369584143131227e-05,1.183983354682576e-12
2016-06-16,0.9999813785822281,1.862141708385867e-05,1.030469179802529e-12
2016-06-17,0.9999762442296307,2.3755767823154364e-05,1.3777443080362412e-12
2016-06-20,0.9999668719786783,3.312800734075663e-05,1.6085217003070208e-11
2016-06-21,0.9997634159006397,0.00023658389352595733,2.0923120748034537e-10
2016-06-22,0.9952426095056972,0.004757385302162158,5.190074261589844e-09
2016-06-23,0.8787483568046379,0.1212513210061543,3.221927019363033e-07
2016-06-24,3.9549794245843134e-07,0.9999787906702324,2.0813830046894545e-05
2016-06-27,4.104612212067815e-06,0.9999810377245713,1.4857662613003452e-05
2016-06-28,7.755592723005895e-05,0.9999081312781959,1.4312792830978482e-05
2016-06-29,7.140518719497177e-05,0.9999162114798175,1.2383330938824984e-05
2016-06-30,8.719437626637944e-05,0.9999035566814019,9.248944927128348e-06
2016-07-01,9.013139556195681e-05,0.9999038130178011,6.055588569407344e-06
2016-07-05,1.9232467145481282e-05,0.999973597746457,7.169783435464754e-06
2016-07-06,7.164687974386171e-05,0.9999219027533711,6.450367656792708e-06
2016-07-07,4.410455654668476e-05,0.9999495740684798,6.321376426029533e-06
2016-07-08,3.1021515986723394e-05,0.9999589411953073,1.003729176010647e-05
2016-07-11,6.258555815191459e-05,0.9999309994032529,6.415036998673102e-06
2016-07-12,0.00010670144582681872,0.9998866994226409,6.59913127481379e-06
2016-07-13,0.00017148716101373528,0.9998225782506079,5.934586092592833e-06
2016-07-14,0.0006565192481030389,0.9993374324686671,6.048285003065643e-06
2016-07-15,0.001972989573655464,0.9980213073186787,5.703109127990428e-06
2016-07-18,0.008693937554585298,0.9913006327710133,5.429676326207576e-06
2016-07-19,0.024782418472660918,0.9752125049078474,5.076616088787762e-06
2016-07-20,0.07558243519153392,0.924412977699145,4.5871107472162295e-06
2016-07-21,0.160309342882984,0.8396879908079281,2.6663059291698348e-06
2016-07-22,0.5127601210766727,0.4872394928605447,3.860651335942774e-07
2016-07-25,0.9271702276964646,0.07282974893524906,2.337077963358904e-08
2016-07-26,0.9963892418224234,0.003610756876471522,1.3043539502662206e-09
2016-07-27,0.9998505214651923,0.00014947849098143504,4.067951537354003e-11
2016-07-28,0.9999882870937861,1.1712905346096781e-05,1.3161091627902968e-12
2016-07-29,0.999993220955061,6.7790465068227305e-06,1.1729320778059754e-13
2016-08-01,0.9999926925641888,7.307439327358231e-06,1.0908049143331112e-13
2016-08-02,0.9999877136824473,1.2286316391024615e-05,1.0398794586125043e-13
2016-08-03,0.9999933131117197,6.686885220530287e-06,1.2453607587522964e-13
2016-08-04,0.9999933925137173,6.607485649365851e-06,8.333783828447824e-14
2016-08-05,0.9999915667714036,8.433230621917388e-06,1.5210773238888255e-13
2016-08-08,0.9999943690940484,5.630902548118812e-06,7.401626515536205e-14
2016-08-09,0.9999948913231018,5.108677436324578e-06,5.926122931668527e-14
2016-08-10,0.9999942775048138,5.722495313699298e-06,5.180158926651773e-14
2016-08-11,0.9999943281597421,5.671839464354629e-06,7.075581733287492e-14
2016-08-12,0.9999948784592746,5.121537759724633e-06,4.896167658748295e-14
2016-08-15,0.999994849770321,5.1502298188419726e-06,7.135843368163812e-14
2016-08-16,0.9999926979992895,7.302001806293018e-06,4.9719400972957175e-14
2016-08-17,0.9999948780736507,5.121925098606684e-06,5.968696883351566e-14
2016-08-18,0.9999949683823782,5.0316182416789094e-06,4.438506266642306e-14
2016-08-19,0.9999948978714303,5.1021305125535305e-06,3.7361013627455526e-14
2016-08-22,0.9999951538892773,4.8461137037331616e-06,3.932423621842798e-14
2016-08-23,0.9999950556497785,4.944353358127416e-06,5.791167241049964e-14
2016-08-24,0.9999929304935684,7.06950841476159e-06,4.6387261246853484e-14
2016-08-25,0.9999947176614478,5.282337775503767e-06,5.66241773978167e-14
2016-08-26,0.999994410923294,5.589074062951095e-06,4.7289359541982406e-14
2016-08-29,0.9999937823570264,6.217641727486819e-06,5.946821282356423e-14
2016-08-30,0.9999946263486662,5.373649342474023e-06,5.287804257829449e-14
2016-08-31,0.9999942080343704,5.791963296591895e-06,4.221058033150921e-14
2016-09-01,0.9999947948007458,5.205197330038727e-06,4.780681529961961e-14
2016-09-02,0.9999943673187247,5.632682037556652e-06,6.385924599400426e-14
2016-09-06,0.9999946253882449,5.374608342850152e-06,1.0858168932955169e-13
2016-09-07,0.9999909730075142,9.026992620363134e-06,2.5577187750674995e-12
2016-09-08,0.9997527604888731,0.0002472393897774651,1.227646742755053e-10
2016-09-09,0.9861654681004606,0.013834528986046788,2.915099878168885e-09
2016-09-12,0.9946256041939765,0.005374328214585618,6.758812461620713e-08
2016-09-13,0.9956002216487817,0.004399770305006237,8.045508175326223e-09
2016-09-14,0.9991139847062207,0.0008860121854042719,3.106015843430542e-09
2016-09-15,0.9993042554256841,0.0006957410089339255,3.5643121687317857e-09
2016-09-16,0.998344618646618,0.0016553777730797423,3.5767407204955983e-09
2016-09-19,0.9947609287993985,0.005239060735778935,1.0465185040763225e-08
2016-09-20,0.9774807256003162,0.02251923827007154,3.6129503469348616e-08
2016-09-21,0.9118060808647349,0.08819369116732115,2.2796799062702968e-07
2016-09-22,0.7996037706076274,0.2003955607312248,6.686622779606027e-07
2016-09-23,0.554893629932194,0.44510504913841265,1.3209318461611538e-06
2016-09-26,0.3511216735990832,0.6488752072669212,3.119135532295072e-06
2016-09-27,0.2734799249029415,0.7265152825148398,4.792581227427739e-06
2016-09-28,0.17809256809731447,0.8219022639420509,5.167960022763218e-06
2016-09-29,0.07601292354649311,0.9239809702827709,6.10616770628004e-06
2016-09-30,0.0603713143963238,0.939621714151114,6.971450179400862e-06
2016-10-03,0.05125874215686176,0.9487353443657202,5.913478258384105e-06
2016-10-04,0.05005841392122541,0.9499354792381405,6.106841527628444e-06
2016-10-05,0.06273837159206237,0.9372555302763971,6.098128067006601e-06
2016-10-06,0.09350287197953829,0.9064919439746608,5.184045643115406e-06
2016-10-07,0.18300842760739514,0.816986338571209,5.233822508896086e-06
2016-10-10,0.294561612014158,0.7054324341930598,5.953789534857175e-06
2016-10-11,0.36712261953879605,0.6328740447046888,3.3357549480777106e-06
2016-10-12,0.6851641093146651,0.31483450641876154,1.3842653932048182e-06
2016-10-13,0.8413080660534036,0.15869131118928506,6.22756640650411e-07
2016-10-14,0.9283613797476833,0.07163829802804977,3.2222372068622594e-07
2016-10-17,0.9643291413572515,0.03567072394567215,1.3469498383212995e-07
2016-10-18,0.9842506561980303,0.01574928043268325,6.33715781133915e-08
2016-10-19,0.9938552754000028,0.006144698754440647,2.5844528078997568e-08
2016-10-20,0.9972328951532996,0.002767094525393436,1.032355208616441e-08
2016-10-21,0.9986474231939706,0.0013525713454707673,5.4597797890332244e-09
2016-10-24,0.9991250534558397,0.0008749420334733804,4.511337007729432e-09
2016-10-25,0.9990601371818757,0.0009398588585483995,3.9618129295454994e-09
2016-10-26,0.9985783321421169,0.0014216615047524211,6.3557659906552064e-09
2016-10-27,0.9971428886835837,0.0028570975362720123,1.3780733043601748e-08
2016-10-28,0.9930140486021772,0.006985916600278487,3.4799370361151216e-08
2016-10-31,0.9814893551222194,0.018510550504329454,9.437638849891855e-08
2016-11-01,0.9473435067212362,0.052656257136898844,2.3614369047152586e-07
2016-11-02,0.899281010468131,0.10071832561926103,6.63911308956222e-07
2016-11-03,0.8286908532658901,0.17130785777093285,1.2889649649938566e-06
2016-11-04,0.7293995892126562,0.2705977747590812,2.6360269202892745e-06
2016-11-07,0.5771334734283926,0.4228560281014876,1.049846959214589e-05
2016-11-08,0.5980617200949557,0.4019339218703443,4.3580357413584825e-06
2016-11-09,0.6264164346748488,0.37357948282275866,4.082499975421777e-06
2016-11-10,0.6960107593321081,0.3039871216148198,2.1190530814192924e-06
2016-11-11,0.7681644583429511,0.23183429435087435,1.2473092537826037e-06
2016-11-14,0.8475037685939569,0.15249541431413036,8.170895991707367e-07
2016-11-15,0.904644304186054,0.09535513362504916,5.621923316531785e-07
2016-11-16,0.9487425753730976,0.05125723195915656,1.9266913768886687e-07
2016-11-17,0.9764902198039703,0.023509682896696457,9.729740142262607e-08
2016-11-18,0.9895452892656844,0.010454680050489563,3.0683501345196474e-08
2016-11-21,0.995945496363145,0.004054492784930253,1.0854078952215829e-08
2016-11-22,0.998805817078894,0.001194180820733254,2.100969193919285e-09
2016-11-23,0.9996413004186848,0.0003586991639050801,4.2035770139690987e-10
2016-11-25,0.9998615483738477,0.00013845148762508557,1.3686064248313653e-10
2016-11-28,0.9998804843247271,0.00011951564211395861,2.9637309308982395e-11
2016-11-29,0.9999426450527066,5.735493482586388e-05,1.3420131520882314e-11
2016-11-30,0.9999556579868746,4.434200882652159e-05,4.91426724039938e-12
2016-12-01,0.9999641124996328,3.588749909996026e-05,1.9247344961985677e-12
2016-12-02,0.9999806774551506,1.9322546367875563e-05,9.026534885168602e-13
2016-12-05,0.9999836656012879,1.6334397127141098e-05,2.9101559660917355e-13
2016-12-06,0.9999918691504217,8.130850039752166e-06,6.329518703078021e-13
2016-12-07,0.9999748620934082,2.5137904685889516e-05,4.696524872056002e-13
2016-12-08,0.9999925621363343,7.437862400322437e-06,2.7835650112307796e-13
2016-12-09,0.9999918304135391,8.16958564248554e-06,9.977924130452378e-14
2016-12-12,0.9999929411163915,7.058883120740348e-06,8.712096428931003e-14
2016-12-13,0.9999915585423649,8.441460350209563e-06,2.7617571038183687e-13
2016-12-14,0.9999811156413269,1.8884360115015598e-05,1.7417511327073813e-13
2016-12-15,0.9999923327780545,7.667219210012623e-06,2.3044166415631823e-13
2016-12-16,0.99999176632743,8.233670280298927e-06,7.330901038842672e-14
2016-12-19,0.9999929625439355,7.0374523827406e-06,8.142877154798406e-14
2016-12-20,0.9999929384243061,7.061576249646361e-06,1.0019760600628636e-13
2016-12-21,0.9999913338845433,8.666118848395057e-06,9.04668207851266e-14
2016-12-22,0.9999917755387165,8.224463375275424e-06,9.451913088364661e-14
2016-12-23,0.9999927594006492,7.240600131343457e-06,9.122606446463182e-14
2016-12-27,0.9999926862559797,7.313740756281014e-06,2.655055867413924e-13
2016-12-28,0.999978199998868,2.180000115939052e-05,2.209821723791712e-13
2016-12-29,0.9999911464065858,8.85358981430835e-06,3.794217773206909e-13
2016-12-30,0.9999887974890888,1.1202512198164548e-05,1.9322300983546927e-13
2017-01-03,0.9999886316646102,1.1368336606623947e-05,3.3068139922405613e-13
2017-01-04,0.9999898476095626,1.0152392406678192e-05,2.722797729736626e-13
2017-01-05,0.9999899396276685,1.006037195417744e-05,1.4274604630748495e-13
2017-01-06,0.9999921668729549,7.833126348887151e-06,2.1082297644778322e-13
2017-01-09,0.9999903918239872,9.608178723238012e-06,1.151572754891445e-13
2017-01-10,0.9999927900031058,7.20999690746769e-06,1.1572560120132036e-13
2017-01-11,0.9999930968062456,6.903197238430227e-06,9.697261691879971e-14
2017-01-12,0.9999926646974752,7.335301987762287e-06,6.727135282562992e-14
2017-01-13,0.9999942773301919,5.722669641776914e-06,9.258164494011313e-14
2017-01-17,0.9999931861907718,6.813812077861801e-06,5.674237255707796e-14
2017-01-18,0.9999944506206977,5.549379527095284e-06,8.01466464701372e-14
2017-01-19,0.999993107065275,6.892937515117678e-06,5.349597898550091e-14
2017-01-20,0.9999942113740157,5.788623529692e-06,7.59685295284322e-14
2017-01-23,0.9999937262451917,6.273756790648726e-06,6.248297776720977e-14
2017-01-24,0.9999926830254781,7.316973724682867e-06,1.3968622142404475e-13
2017-01-25,0.999990100046381,9.89995361953725e-06,1.5127314333593427e-13
2017-01-26,0.999993073457859,6.92653923585121e-06,7.861852577317192e-14
2017-01-27,0.9999937102600133,6.289743201292194e-06,9.889789989083469e-14
2017-01-30,0.9999892941114115,1.0705888208728306e-05,7.490649819863209e-14
2017-01-31,0.9999936315855815,6.3684129867757765e-06,8.04947106554162e-14
2017-02-01,0.9999940849622678,5.915037270529206e-06,5.0389190979844157e-14
2017-02-02,0.9999941014567664,5.8985435501414996e-06,7.145718141731089e-14
2017-02-03,0.9999914031146825,8.596886964195101e-06,1.0485633238737185e-13
2017-02-06,0.9999928292420631,7.170755455316854e-06,7.908012999173424e-14
2017-02-07,0.99999331675695,6.683245956971398e-06,6.785956242410158e-14
2017-02-08,0.9999932029835678,6.797019886971191e-06,8.586770937108623e-14
2017-02-09,0.9999911920264372,8.807977040170583e-06,1.172862813946569e-13
2017-02-10,0.9999922187428517,7.781255543388996e-06,1.3326124602882379e-13
2017-02-13,0.9999913509465163,8.64904998692234e-06,1.2017926080771643e-13
2017-02-14,0.9999924176587289,7.582343527953089e-06,1.2084821000594364e-13
2017-02-15,0.9999919686556139,8.031344110735933e-06,9.924863321992751e-14
2017-02-16,0.9999932804574408,6.71954262405321e-06,6.873243859465808e-14
2017-02-17,0.9999936996153542,6.300387058231466e-06,7.056081600531492e-14
2017-02-21,0.9999926237632387,7.37623540585477e-06,8.211648619086786e-14
2017-02-22,0.9999940477968968,5.9522034545939086e-06,5.2689443394661696e-14
2017-02-23,0.999994723038352,5.276958049635131e-06,4.5535065461395094e-14
2017-02-24,0.9999948231986611,5.176801607347051e-06,4.1002978275876285e-14
2017-02-27,0.999994941999889,5.058002898601971e-06,4.497447337190121e-14
2017-02-28,0.9999946399182543,5.360081915473847e-06,2.0446876071277355e-13
2017-03-01,0.9999759535838989,2.4046412412718325e-05,8.305595695213072e-13
2017-03-02,0.9999886993375249,1.1300662773856503e-05,2.928030527326006e-13
2017-03-03,0.9999937389125545,6.261089944537777e-06,1.1062590537303404e-13
2017-03-06,0.9999926055953068,7.394403004903972e-06,6.827083694847394e-14
2017-03-07,0.9999924416692073,7.558327790848065e-06,7.66357253535015e-14
